date,open,high,low,close,adj_close,volume
05/08/2015,26.94000053,26.95700073,26.70599937,26.85050011,26.85050011,57788000
06/08/2015,26.96500015,27.13699913,26.37599945,26.47299957,26.47299957,76410000
07/08/2015,26.45800018,26.47299957,25.91049957,26.13100052,26.13100052,79384000
10/08/2015,26.4260006,26.61400032,26.14999962,26.20000076,26.20000076,52318000
11/08/2015,26.18250084,26.4489994,26.10000038,26.37299919,26.37299919,53532000
12/08/2015,26.1875,26.375,25.65299988,26.2954998,26.2954998,79246000
13/08/2015,26.36849976,26.7329998,26.27449989,26.4829998,26.4829998,57904000
14/08/2015,26.41250038,26.70549965,26.41250038,26.57600021,26.57600021,39896000
17/08/2015,26.56450081,26.93700027,26.3560009,26.76099968,26.76099968,51634000
18/08/2015,26.75200081,26.97450066,26.64999962,26.75099945,26.75099945,41426000
19/08/2015,26.68700027,26.86249924,26.45000076,26.64599991,26.64599991,46480000
20/08/2015,26.51950073,26.66250038,25.78849983,25.78899956,25.78899956,88160000
21/08/2015,25.36800003,25.61650085,24.7234993,24.7234993,24.7234993,134130000
24/08/2015,23.17900085,23.82900047,22.54999924,23.1685009,23.1685009,201952000
25/08/2015,24.37450027,24.47200012,23.3125,23.31850052,23.31850052,113586000
26/08/2015,24.20100021,25.18600082,23.93799973,25.03849983,25.03849983,127172000
27/08/2015,25.68549919,26.1345005,25.36300087,25.9185009,25.9185009,122290000
28/08/2015,25.875,26.07500076,25.65200043,25.90049934,25.90049934,54934000
31/08/2015,25.8220005,25.97050095,25.45350075,25.64450073,25.64450073,60046000
01/09/2015,24.95700073,25.5,24.67149925,24.82699966,24.82699966,77290000
02/09/2015,25.25449944,25.54299927,24.88599968,25.52750015,25.52750015,74142000
03/09/2015,25.72500038,25.79199982,25.12849998,25.23600006,25.23600006,62994000
04/09/2015,24.88249969,25.14249992,24.78199959,24.95000076,24.95000076,53850000
08/09/2015,25.43449974,25.91749954,25.42550087,25.87700081,25.87700081,76214000
09/09/2015,26.20000076,26.49749947,25.75300026,25.84449959,25.84449959,87414000
10/09/2015,25.75749969,26.30649948,25.73900032,26.11199951,26.11199951,51520000
11/09/2015,26.05349922,26.47200012,26.03050041,26.47200012,26.47200012,64558000
14/09/2015,26.47200012,26.62249947,25.92900085,26.06900024,26.06900024,62604000
15/09/2015,26.16250038,26.39599991,25.86000061,26.11849976,26.11849976,57318000
16/09/2015,26.09900093,26.41500092,25.9260006,26.36949921,26.36949921,45056000
17/09/2015,26.34900093,27.3484993,26.32850075,26.94350052,26.94350052,83390000
18/09/2015,26.7310009,27.31200027,26.56749916,27.01300049,27.01300049,123202000
21/09/2015,27.21649933,27.48900032,26.97949982,27.41950035,27.41950035,65666000
22/09/2015,26.98550034,27.17749977,26.63299942,26.92000008,26.92000008,76834000
23/09/2015,26.91500092,27.06049919,26.70000076,26.80349922,26.80349922,44752000
24/09/2015,26.52750015,26.72800064,26.14349937,26.6875,26.6875,70020000
25/09/2015,27.12849998,27.13999939,26.06999969,26.21249962,26.21249962,80620000
28/09/2015,26.00099945,26.01399994,24.71649933,25.20299911,25.20299911,108690000
29/09/2015,25.29999924,25.5739994,24.52499962,24.80349922,24.80349922,89150000
30/09/2015,25.27199936,25.63999939,25.08349991,25.59449959,25.59449959,80094000
01/10/2015,25.54999924,26.04000092,25.29999924,26.0359993,26.0359993,75370000
02/10/2015,25.64949989,26.62999916,25.40500069,26.62700081,26.62700081,91956000
05/10/2015,26.84950066,27.2954998,26.79999924,27.18400002,27.18400002,67828000
06/10/2015,27.27499962,27.57500076,26.66650009,26.87400055,26.87400055,90056000
07/10/2015,27.08950043,27.10000038,26.45000076,27.09700012,27.09700012,76242000
08/10/2015,26.83550072,26.96949959,25.99449921,26.65800095,26.65800095,93528000
09/10/2015,26.72400093,27.08950043,26.51350021,26.98999977,26.98999977,70748000
12/10/2015,26.99799919,27.54100037,26.98999977,27.5095005,27.5095005,55522000
13/10/2015,27.31299973,27.65999985,27.15500069,27.44499969,27.44499969,58760000
14/10/2015,27.56699944,27.61249924,26.98399925,27.24150085,27.24150085,71642000
15/10/2015,27.38750076,28.14999962,27.35000038,28.12199974,28.12199974,98740000
16/10/2015,28.26350021,28.54700089,28.01549911,28.53800011,28.53800011,86316000
19/10/2015,28.53800011,28.95000076,28.36899948,28.65749931,28.65749931,87508000
20/10/2015,28.60000038,28.64999962,27.76399994,28.04400063,28.04400063,86924000
21/10/2015,28.19350052,28.26250076,27.62599945,27.78849983,27.78849983,66872000
22/10/2015,28.13500023,28.45750046,27.83349991,28.19549942,28.19549942,155588000
23/10/2015,30.88400078,30.97249985,29.76799965,29.95149994,29.95149994,213854000
26/10/2015,30.11499977,30.49250031,29.81450081,30.43050003,30.43050003,85394000
27/10/2015,30.43000031,30.73550034,30.2765007,30.55050087,30.55050087,75742000
28/10/2015,30.61499977,30.86149979,30.47500038,30.85499954,30.85499954,78524000
29/10/2015,30.88500023,31.37700081,30.76950073,31.32749939,31.32749939,77920000
30/10/2015,31.30050087,31.5359993,31.26399994,31.29500008,31.29500008,77488000
02/11/2015,31.35650063,31.43149948,31.02050018,31.41749954,31.41749954,56330000
03/11/2015,31.47649956,31.49449921,31.10000038,31.26549911,31.26549911,64938000
04/11/2015,31.38800049,32.29650116,31.36750031,32.04750061,32.04750061,96810000
05/11/2015,32.35499954,32.84999847,32.15449905,32.78250122,32.78250122,94476000
06/11/2015,32.75,33.11299896,32.59999847,32.96849823,32.96849823,81844000
09/11/2015,32.93249893,33.09799957,32.39250183,32.7745018,32.7745018,80976000
10/11/2015,32.55049896,33,32.36299896,32.98400116,32.98400116,69790000
11/11/2015,33.16249847,33.79800034,33.16249847,33.66249847,33.66249847,107746000
12/11/2015,33.65000153,33.7820015,33.21099854,33.27999878,33.27999878,85694000
13/11/2015,33.17850113,33.34999847,32.02249908,32.11750031,32.11750031,125222000
16/11/2015,32.04600143,32.49950027,31.11450005,32.39049911,32.39049911,148718000
17/11/2015,32.53250122,32.66249847,32.04999924,32.16500092,32.16500092,86404000
18/11/2015,32.32550049,33.24399948,32.31850052,33.17699814,33.17699814,89396000
19/11/2015,33.24950027,33.64300156,32.95000076,33.06349945,33.06349945,94104000
20/11/2015,33.39699936,33.44350052,32.87850189,33.42250061,33.42250061,77922000
23/11/2015,33.57500076,34.13850021,33.50600052,33.94950104,33.94950104,87702000
24/11/2015,33.70700073,33.79000092,33.0605011,33.55749893,33.55749893,90868000
25/11/2015,33.75,33.98500061,33.56200027,33.76699829,33.76699829,53958000
27/11/2015,34.04000092,34.04949951,33.60499954,33.6629982,33.6629982,39336000
30/11/2015,33.79499817,34.0644989,33.22999954,33.24000168,33.24000168,113864000
01/12/2015,33.6875,34.04999924,33.39300156,33.95299911,33.95299911,95024000
02/12/2015,34.04999924,34.24100113,33.71250153,33.80049896,33.80049896,85470000
03/12/2015,33.97200012,34.13949966,33.07400131,33.3125,33.3125,101294000
04/12/2015,33.29999924,33.73899841,33.06999969,33.63199997,33.63199997,90696000
07/12/2015,33.73699951,33.77299881,33.02500153,33.49150085,33.49150085,74656000
08/12/2015,33.15650177,33.99950027,32.98949814,33.86650085,33.86650085,73038000
09/12/2015,33.90000153,33.95000076,32.7840004,33.23949814,33.23949814,103164000
10/12/2015,33.27949905,33.42649841,32.97800064,33.11600113,33.11600113,69110000
11/12/2015,32.56150055,32.89400101,31.9810009,32.00749969,32.00749969,109488000
14/12/2015,32.08750153,32.92950058,31.76350021,32.89550018,32.89550018,86594000
15/12/2015,33.25149918,33.57500076,32.86750031,32.93199921,32.93199921,95068000
16/12/2015,33.1780014,33.86750031,32.9659996,33.78850174,33.78850174,79290000
17/12/2015,34,34.125,33.53250122,33.53250122,33.53250122,73632000
18/12/2015,33.43249893,33.84199905,33.20650101,33.20700073,33.20700073,136826000
21/12/2015,33.42499924,33.49499893,32.94649887,33.2254982,33.2254982,65018000
22/12/2015,33.34149933,33.42449951,32.96300125,33.15750122,33.15750122,53356000
23/12/2015,33.32500076,33.33000183,32.83150101,33.18500137,33.18500137,54458000
24/12/2015,33.16749954,33.23400116,33.02999878,33.13949966,33.13949966,21824000
28/12/2015,33.27799988,33.77500153,33.27500153,33.75999832,33.75999832,75672000
29/12/2015,33.89899826,34.8219986,33.89450073,34.69850159,34.69850159,114700000
30/12/2015,34.5945015,34.7745018,34.31900024,34.45349884,34.45349884,70380000
31/12/2015,34.30400085,34.38750076,33.79449844,33.79449844,33.79449844,74992000
04/01/2016,32.8144989,32.88600159,31.37549973,31.84950066,31.84950066,186290000
05/01/2016,32.3429985,32.34550095,31.38249969,31.68950081,31.68950081,116452000
06/01/2016,31.10000038,31.98950005,31.01549911,31.63249969,31.63249969,106584000
07/01/2016,31.09000015,31.5,30.26049995,30.39699936,30.39699936,141498000
08/01/2016,30.9829998,31.20700073,30.29999924,30.35250092,30.35250092,110258000
11/01/2016,30.62400055,30.99250031,29.92849922,30.88699913,30.88699913,97832000
12/01/2016,31.26250076,31.29949951,30.61199951,30.89450073,30.89450073,94482000
13/01/2016,31.04400063,31.04400063,28.95800018,29.09049988,29.09049988,153104000
14/01/2016,29.01250076,30.11249924,28.49399948,29.64999962,29.64999962,144760000
15/01/2016,28.61199951,29.2310009,28.26499939,28.50900078,28.50900078,155690000
19/01/2016,28.85449982,29.20000076,28.32250023,28.72400093,28.72400093,96144000
20/01/2016,28.21800041,28.92250061,27.35899925,28.58849907,28.58849907,159328000
21/01/2016,28.67900085,29.44050026,28.4109993,28.75099945,28.75099945,99044000
22/01/2016,29.43650055,30.00499916,29.20549965,29.81900024,29.81900024,102402000
25/01/2016,29.89949989,30.42499924,29.72800064,29.82649994,29.82649994,87922000
26/01/2016,30.17250061,30.22500038,29.5189991,30.0625,30.0625,75314000
27/01/2016,30.09950066,30.16950035,28.93899918,29.16749954,29.16749954,103058000
28/01/2016,30.4185009,31.90299988,29.87750053,31.76749992,31.76749992,280304000
29/01/2016,28.59900093,29.64999962,28.5,29.35000038,29.35000038,293552000
01/02/2016,28.90749931,29.09000015,28.51549911,28.7404995,28.7404995,127102000
02/02/2016,28.5,28.57799911,27.50449944,27.60499954,27.60499954,126240000
03/02/2016,27.67499924,27.79999924,26.09499931,26.55349922,26.55349922,200974000
04/02/2016,26.25,26.94949913,25.96100044,26.81299973,26.81299973,123982000
05/02/2016,26.4640007,26.47249985,24.95949936,25.10650063,25.10650063,194178000
08/02/2016,24.32349968,24.67499924,23.76049995,24.40500069,24.40500069,196510000
09/02/2016,23.90049934,24.91900063,23.70000076,24.10350037,24.10350037,141558000
10/02/2016,24.58799934,25.2329998,24.29999924,24.52400017,24.52400017,135724000
11/02/2016,24.55850029,25.46500015,24.20000076,25.19099998,25.19099998,147948000
12/02/2016,25.53499985,25.83749962,25.07449913,25.35400009,25.35400009,107696000
16/02/2016,25.97400093,26.22249985,25.58300018,26.05500031,26.05500031,102370000
17/02/2016,26.43700027,26.87400055,25.96949959,26.70499992,26.70499992,96480000
18/02/2016,27.05949974,27.05999947,26.18650055,26.25,26.25,94700000
19/02/2016,26.03549957,26.79750061,25.76749992,26.74500084,26.74500084,99494000
22/02/2016,27.11000061,28.03249931,27.05400085,27.97500038,27.97500038,111332000
23/02/2016,27.77750015,27.84550095,27.26650047,27.64699936,27.64699936,81016000
24/02/2016,27.28750038,27.71349907,26.65749931,27.70199966,27.70199966,124634000
25/02/2016,27.77599907,27.96949959,27.26449966,27.75749969,27.75749969,90510000
26/02/2016,28.00600052,28.125,27.65850067,27.7614994,27.7614994,97540000
29/02/2016,27.70000076,28.2404995,27.62549973,27.62599945,27.62599945,82908000
01/03/2016,27.81450081,28.96249962,27.79999924,28.95199966,28.95199966,100770000
02/03/2016,29.08749962,29.25,28.68499947,29.01049995,29.01049995,91644000
03/03/2016,28.89800072,28.99349976,28.65550041,28.87450027,28.87450027,54826000
04/03/2016,29.05349922,29.06999969,28.55349922,28.75699997,28.75699997,68330000
07/03/2016,28.67700005,28.68149948,27.77750015,28.13999939,28.13999939,98538000
08/03/2016,27.89349937,28.56749916,27.73699951,28.01300049,28.01300049,94600000
09/03/2016,27.97800064,28.01749992,27.50650024,27.9734993,27.9734993,87546000
10/03/2016,28.33699989,28.35000038,27.39500046,27.94650078,27.94650078,78398000
11/03/2016,28.34749985,28.50300026,28.1364994,28.48049927,28.48049927,75426000
14/03/2016,28.35000038,28.84449959,28.15250015,28.6685009,28.6685009,69084000
15/03/2016,28.54999924,29.07600021,28.35000038,28.85099983,28.85099983,77536000
16/03/2016,28.83200073,29.06599998,28.55699921,28.71349907,28.71349907,70754000
17/03/2016,28.47550011,28.56999969,27.75049973,27.97200012,27.97200012,118562000
18/03/2016,28.04700089,28.11650085,27.30450058,27.60400009,27.60400009,145938000
21/03/2016,27.44549942,27.76199913,26.92900085,27.6989994,27.6989994,103114000
22/03/2016,27.25550079,28.13800049,27.25250053,28.02400017,28.02400017,80012000
23/03/2016,28.04999924,28.62400055,27.90500069,28.48150063,28.48150063,79674000
24/03/2016,28.35549927,29.17749977,28.35400009,29.14749908,29.14749908,103710000
28/03/2016,29.21999931,29.23749924,28.77799988,28.99349976,28.99349976,62430000
29/03/2016,29.00749969,29.79249954,28.82500076,29.69300079,29.69300079,87852000
30/03/2016,29.83550072,30.16200066,29.75,29.93449974,29.93449974,77810000
31/03/2016,29.9640007,30.03750038,29.61050034,29.68199921,29.68199921,53636000
01/04/2016,29.52449989,29.95149994,29.41500092,29.92499924,29.92499924,58348000
04/04/2016,29.95000076,29.97500038,29.52750015,29.65950012,29.65950012,49416000
05/04/2016,29.53849983,29.67350006,29.26250076,29.30699921,29.30699921,46178000
06/04/2016,29.37599945,30.11949921,29.375,30.10400009,30.10400009,56998000
07/04/2016,29.93799973,29.97999954,29.45400047,29.57150078,29.57150078,63780000
08/04/2016,29.7159996,29.89299965,29.45000076,29.72999954,29.72999954,51838000
11/04/2016,29.80699921,30.20000076,29.74550056,29.79649925,29.79649925,54086000
12/04/2016,29.92000008,30.20299911,29.6154995,30.15850067,30.15850067,52822000
13/04/2016,30.38400078,30.84049988,30.26449966,30.74099922,30.74099922,84566000
14/04/2016,30.75349998,31.21899986,30.75349998,31.03750038,31.03750038,70242000
15/04/2016,31.09600067,31.33849907,30.90550041,31.29450035,31.29450035,57754000
18/04/2016,31.26749992,31.88199997,31.24799919,31.76749992,31.76749992,87218000
19/04/2016,31.85700035,31.90049934,31.04000092,31.39500046,31.39500046,81118000
20/04/2016,31.5,31.82749939,31.14999962,31.64949989,31.64949989,52188000
21/04/2016,31.54999924,31.89100075,31.42499924,31.54999924,31.54999924,51926000
22/04/2016,31.2234993,31.41250038,30.57799911,31.02499962,31.02499962,101678000
25/04/2016,30.83049965,31.34900093,30.8125,31.30999947,31.30999947,53658000
26/04/2016,31.30850029,31.33749962,30.74399948,30.84399986,30.84399986,50428000
27/04/2016,30.59000015,30.79750061,30.06399918,30.32850075,30.32850075,81376000
28/04/2016,30.77700043,31.34000015,29.95999908,30.10000038,30.10000038,157452000
29/04/2016,33.29999924,33.49900055,32.70000076,32.97949982,32.97949982,206214000
02/05/2016,33.19599915,34.27500153,33.10150146,34.19250107,34.19250107,131570000
03/05/2016,33.86800003,34.01499939,33.52149963,33.56600189,33.56600189,98468000
04/05/2016,33.12950134,33.70000076,33.10699844,33.54499817,33.54499817,92710000
05/05/2016,33.66550064,33.82450104,32.79999924,32.95449829,32.95449829,97682000
06/05/2016,32.80250168,33.84749985,32.80049896,33.69749832,33.69749832,87306000
09/05/2016,33.69749832,34.34899902,33.57049942,33.98749924,33.98749924,79644000
10/05/2016,34.70000076,35.22750092,34.67499924,35.1534996,35.1534996,122112000
11/05/2016,35.28950119,35.95000076,35.08250046,35.66149902,35.66149902,146764000
12/05/2016,35.86899948,36.12250137,35.57550049,35.89649963,35.89649963,100964000
13/05/2016,35.73199844,35.96250153,35.32550049,35.49599838,35.49599838,95268000
16/05/2016,35.50650024,35.66249847,35.01399994,35.53300095,35.53300095,108658000
17/05/2016,35.49499893,35.7234993,34.69549942,34.76350021,34.76350021,102428000
18/05/2016,34.47800064,35.1269989,34.43799973,34.87250137,34.87250137,85664000
19/05/2016,34.59400177,34.97000122,34.47800064,34.92599869,34.92599869,60512000
20/05/2016,35.05250168,35.36199951,35,35.13999939,35.13999939,58324000
23/05/2016,35.21250153,35.29999924,34.82099915,34.83750153,34.83750153,51902000
24/05/2016,34.90050125,35.375,34.90000153,35.20999908,35.20999908,60676000
25/05/2016,35.40000153,35.54299927,35.27600098,35.41749954,35.41749954,65354000
26/05/2016,35.41650009,35.75,35.36449814,35.74549866,35.74549866,48934000
27/05/2016,35.75,35.83000183,35.55500031,35.61199951,35.61199951,44984000
31/05/2016,35.61650085,36.21149826,35.56600189,36.13949966,36.13949966,72366000
01/06/2016,36.04499817,36.32149887,35.9109993,35.97200012,35.97200012,65262000
02/06/2016,36.04850006,36.41400146,35.77500153,36.41199875,36.41199875,60532000
03/06/2016,36.3370018,36.34999847,35.92150116,36.27700043,36.27700043,67346000
06/06/2016,36.32500076,36.57500076,36.22100067,36.33649826,36.33649826,54096000
07/06/2016,36.49449921,36.5,36.02750015,36.18700027,36.18700027,54650000
08/06/2016,36.31999969,36.47100067,36.08000183,36.33200073,36.33200073,44468000
09/06/2016,36.15499878,36.44549942,36.11500168,36.38249969,36.38249969,43406000
10/06/2016,36.11750031,36.24900055,35.71049881,35.89550018,35.89550018,68514000
13/06/2016,35.70050049,36.09949875,35.55799866,35.76200104,35.76200104,67044000
14/06/2016,35.61650085,36.04050064,35.61349869,35.96500015,35.96500015,50138000
15/06/2016,36.09999847,36.12799835,35.66749954,35.71300125,35.71300125,54188000
16/06/2016,35.60250092,35.90000153,35.26499939,35.87549973,35.87549973,61960000
17/06/2016,35.90950012,35.90999985,34.95899963,35.31949997,35.31949997,117956000
20/06/2016,35.67499924,36.06549835,35.54050064,35.70050049,35.70050049,73544000
21/06/2016,35.7859993,35.91999817,35.63600159,35.79100037,35.79100037,42750000
22/06/2016,35.82899857,35.84999847,35.37850189,35.52999878,35.52999878,45210000
23/06/2016,35.77500153,36.10599899,35.625,36.10400009,36.10400009,56500000
24/06/2016,34.65000153,35.62649918,34.61000061,34.94800186,34.94800186,152650000
27/06/2016,34.6004982,34.8409996,34.10599899,34.56800079,34.56800079,111360000
28/06/2016,35,35.40000153,34.90850067,35.39749908,35.39749908,80740000
29/06/2016,35.78749847,35.97499847,35.67699814,35.77999878,35.77999878,61402000
30/06/2016,35.86000061,35.96849823,35.6269989,35.78099823,35.78099823,57102000
01/07/2016,35.86600113,36.40000153,35.82699966,36.2840004,36.2840004,58408000
05/07/2016,36.13999939,36.47800064,35.98049927,36.40499878,36.40499878,48628000
06/07/2016,36.28549957,36.88850021,36.12900162,36.88050079,36.88050079,78764000
07/07/2016,36.96649933,36.97750092,36.58150101,36.82849884,36.82849884,58916000
08/07/2016,37.00699997,37.30500031,36.90000153,37.29050064,37.29050064,68584000
11/07/2016,37.5,37.79499817,37.34999847,37.68899918,37.68899918,63906000
12/07/2016,37.8429985,37.86700058,37.01649857,37.41049957,37.41049957,112474000
13/07/2016,37.33800125,37.84349823,37.0625,37.13150024,37.13150024,82846000
14/07/2016,37.44300079,37.45199966,36.95100021,37.06000137,37.06000137,47810000
15/07/2016,37.32749939,37.32749939,36.70249939,36.77199936,36.77199936,62428000
18/07/2016,36.7745018,37.08000183,36.43600082,36.80350113,36.80350113,59098000
19/07/2016,36.625,37.16650009,36.6155014,36.99750137,36.99750137,44336000
20/07/2016,37.20000076,37.3125,37.03499985,37.2859993,37.2859993,44280000
21/07/2016,37.375,37.4679985,37.13949966,37.2215004,37.2215004,46342000
22/07/2016,37.38949966,37.56399918,37.17649841,37.24300003,37.24300003,45554000
25/07/2016,37.32749939,37.42499924,36.76750183,36.98049927,36.98049927,53586000
26/07/2016,37.13550186,37.15650177,36.63750076,36.77949905,36.77949905,50594000
27/07/2016,36.89849854,37.04700089,36.69300079,36.83349991,36.83349991,58262000
28/07/2016,37.29899979,37.66799927,36.98500061,37.63050079,37.63050079,152352000
29/07/2016,38.25,38.29999924,37.75,37.94049835,37.94049835,135542000
01/08/2016,37.99349976,38.52500153,37.85300064,38.38700104,38.38700104,71564000
02/08/2016,38.19049835,38.25049973,37.85100174,38.02899933,38.02899933,72066000
03/08/2016,37.85300064,37.94449997,37.61249924,37.73199844,37.73199844,71630000
04/08/2016,37.68500137,38.25,37.51750183,38.03850174,38.03850174,63564000
05/08/2016,38.2405014,38.42350006,38.15449905,38.29899979,38.29899979,54088000
08/08/2016,38.34049988,38.34999847,38.05099869,38.32799911,38.32799911,39726000
09/08/2016,38.36949921,38.63000107,38.34500122,38.41550064,38.41550064,37522000
10/08/2016,38.49000168,38.60499954,38.30950165,38.4280014,38.4280014,32086000
11/08/2016,38.49700165,38.6875,38.45600128,38.56200027,38.56200027,40394000
12/08/2016,38.42300034,38.65750122,38.42100143,38.62799835,38.62799835,31266000
15/08/2016,38.59500122,38.60200119,38.38550186,38.42449951,38.42449951,42370000
16/08/2016,38.43099976,38.43650055,38.19100189,38.20199966,38.20199966,32092000
17/08/2016,38.22050095,38.26100159,37.95999908,38.23149872,38.23149872,37822000
18/08/2016,38.20000076,38.25849915,38.02999878,38.22299957,38.22299957,29176000
19/08/2016,38.09500122,38.12450027,37.8445015,37.8655014,37.8655014,46864000
22/08/2016,37.875,37.99250031,37.60499954,37.97399902,37.97399902,33586000
23/08/2016,38.16550064,38.23500061,38.04999924,38.12250137,38.12250137,30482000
24/08/2016,38.15000153,38.17050171,37.76800156,37.86249924,37.86249924,34882000
25/08/2016,37.79999924,38.02799988,37.73699951,37.96099854,37.96099854,32460000
26/08/2016,38.00249863,38.5,37.99000168,38.45000076,38.45000076,55536000
29/08/2016,38.43600082,38.74900055,38.43000031,38.5644989,38.5644989,43972000
30/08/2016,38.55250168,38.59199905,38.27799988,38.37900162,38.37900162,34184000
31/08/2016,38.33000183,38.48199844,38.20000076,38.45800018,38.45800018,32676000
01/09/2016,38.54499817,38.60200119,38.33750153,38.53099823,38.53099823,35846000
02/09/2016,38.70550156,38.79999924,38.58499908,38.62200165,38.62200165,43636000
06/09/2016,38.70199966,39.47399902,38.51100159,39.44350052,39.44350052,74396000
07/09/2016,39.47650146,39.53950119,39.21649933,39.22399902,39.22399902,48492000
08/09/2016,39.19449997,39.32500076,39.0719986,39.20299911,39.20299911,40610000
09/09/2016,38.9679985,39.04999924,38.00550079,38.00699997,38.00699997,85146000
12/09/2016,37.86750031,38.63299942,37.79999924,38.57450104,38.57450104,62494000
13/09/2016,38.43849945,38.49449921,37.95249939,38.05049896,38.05049896,62344000
14/09/2016,38.11000061,38.375,37.94250107,38.05450058,38.05450058,50460000
15/09/2016,38.09999847,38.54349899,37.87900162,38.48450089,38.48450089,60680000
16/09/2016,38.66400146,39.02299881,38.58300018,38.92599869,38.92599869,109984000
19/09/2016,38.99850082,39.09700012,38.54999924,38.75500107,38.75500107,45944000
20/09/2016,38.79999924,39.06850052,38.79999924,39.01100159,39.01100159,38744000
21/09/2016,39.16249847,39.53450012,38.95050049,39.48699951,39.48699951,54372000
22/09/2016,39.71350098,40.29449844,39.71350098,40.23500061,40.23500061,81578000
23/09/2016,40.15650177,40.38750076,40.10599899,40.28749847,40.28749847,47070000
26/09/2016,40.09000015,40.29650116,39.85749817,39.95800018,39.95800018,53028000
27/09/2016,40.09249878,40.83200073,40.05550003,40.80550003,40.80550003,76392000
28/09/2016,40.90000153,41.50699997,40.85150146,41.43600082,41.43600082,88442000
29/09/2016,41.4129982,41.875,41.23149872,41.45249939,41.45249939,98444000
30/09/2016,41.63050079,41.99750137,41.61999893,41.8655014,41.8655014,88612000
03/10/2016,41.79999924,41.99300003,41.5625,41.8370018,41.8370018,55388000
04/10/2016,42.04550171,42.11849976,41.51300049,41.70149994,41.70149994,59006000
05/10/2016,41.90000153,42.28350067,41.80599976,42.2179985,42.2179985,69382000
06/10/2016,42.18500137,42.36050034,42.02999878,42.08300018,42.08300018,53680000
07/10/2016,42.28950119,42.29750061,41.87250137,41.9715004,41.9715004,48524000
10/10/2016,42.16249847,42.25999832,42.01350021,42.08549881,42.08549881,36542000
11/10/2016,42.05099869,42.0644989,41.41749954,41.54999924,41.54999924,71764000
12/10/2016,41.70000076,41.88349915,41.50500107,41.70449829,41.70449829,47608000
13/10/2016,41.45000076,41.59000015,41.0605011,41.4640007,41.4640007,61828000
14/10/2016,41.75400162,41.78699875,41.14799881,41.14799881,41.14799881,59996000
17/10/2016,41.07500076,41.09999847,40.58399963,40.64749908,40.64749908,67230000
18/10/2016,41.10549927,41.1629982,40.75099945,40.88249969,40.88249969,50250000
19/10/2016,41.02000046,41.03350067,40.75849915,40.8844986,40.8844986,41814000
20/10/2016,40.69950104,40.78549957,40.15499878,40.51599884,40.51599884,63040000
21/10/2016,40.4679985,40.97100067,40.45000076,40.94950104,40.94950104,55860000
24/10/2016,41.24750137,41.91500092,41.11050034,41.90449905,41.90449905,81218000
25/10/2016,41.96500015,42.15449905,41.6609993,41.75899887,41.75899887,64968000
26/10/2016,41.63800049,41.67200089,41,41.12950134,41.12950134,79962000
27/10/2016,41.56200027,41.58599854,40.77149963,40.91799927,40.91799927,148128000
28/10/2016,39.09999847,39.47449875,38.73049927,38.81600189,38.81600189,216822000
31/10/2016,39.05149841,39.68500137,39.00550079,39.49100113,39.49100113,108266000
01/11/2016,39.95000076,40.04199982,38.83549881,39.27050018,39.27050018,106108000
02/11/2016,39.19649887,39.23749924,38.17750168,38.27799988,38.27799988,100530000
03/11/2016,38.25249863,38.84999847,38.20000076,38.35150146,38.35150146,77450000
04/11/2016,38.13949966,38.29999924,37.66149902,37.75249863,37.75249863,102442000
07/11/2016,38.58200073,39.38650131,38.54700089,39.24649811,39.24649811,119688000
08/11/2016,39.24850082,39.5870018,38.95500183,39.38750076,39.38750076,68252000
09/11/2016,38.20000076,38.875,38.00450134,38.59400177,38.59400177,171258000
10/11/2016,38.94049835,38.94150162,35.88499832,37.11899948,37.11899948,254940000
11/11/2016,36.78649902,37.1629982,36.44499969,36.95050049,36.95050049,132456000
14/11/2016,37.27550125,37.29999924,35.50500107,35.95349884,35.95349884,146426000
15/11/2016,36.5,37.3390007,36.29949951,37.16199875,37.16199875,135116000
16/11/2016,36.99399948,37.49349976,36.7804985,37.32450104,37.32450104,72976000
17/11/2016,37.4659996,37.875,37.40000153,37.81999969,37.81999969,73802000
18/11/2016,38.04999924,38.38700104,37.88199997,38.00799942,38.00799942,87468000
21/11/2016,38.29999924,39.01750183,38.25550079,39,39,92292000
22/11/2016,39.40850067,39.61999893,39.04999924,39.26649857,39.26649857,106226000
23/11/2016,39.08649826,39.08750153,38.65599823,39.00600052,39.00600052,70806000
25/11/2016,39.32500076,39.33750153,38.89500046,39.01850128,39.01850128,36742000
28/11/2016,38.84949875,38.84999847,38.2120018,38.33850098,38.33850098,88776000
29/11/2016,38.40000153,38.49449921,38.06600189,38.12599945,38.12599945,65446000
30/11/2016,38.09999847,38.40449905,37.51250076,37.5284996,37.5284996,92518000
01/12/2016,37.62049866,37.66849899,36.9015007,37.18249893,37.18249893,93320000
02/12/2016,37.16999817,37.42449951,36.83499908,37.01699829,37.01699829,71226000
05/12/2016,37.25,38.07450104,37.09999847,37.9679985,37.9679985,86294000
06/12/2016,38.19950104,38.41199875,37.86249924,38.23600006,38.23600006,75894000
07/12/2016,38.22750092,38.52099991,37.79100037,38.52099991,38.52099991,73698000
08/12/2016,38.59349823,38.6894989,38.2594986,38.36650085,38.36650085,63792000
09/12/2016,38.5,38.51250076,38.26699829,38.43299866,38.43299866,49418000
12/12/2016,38.31999969,38.3445015,37.86000061,38.00600052,38.00600052,59278000
